mode;matrix_w;matrix_h;filter_size;samples;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;extechWatt;completionTime;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;J;matrix_size;
2;514;514;3;514;0;2;1;0;0;2;0;0;-1;-1;-1;4,58902406692505;151,373333333333;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;17,7536430358887;20;2,25;0,25;138240;43,0053596496582;8,88888931274414;45;77,4143218994141;0,00515200011432171;34857,5;73,1037826538086;0,00178900000173599;0;0;0;0;34560;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;694,655869757334;264196;
2;1026;514;3;514;0;2;1;0;0;2;0;0;-1;-1;-1;6,68363618850708;155,114285714286;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;21,6450290679932;20;13,3043479919434;1,47826099395752;158976;47,3179473876953;1,50326800346375;45;85,1955947875977;0,0240349993109703;40029,875;73,1415252685547;0;0;0;0;0;39744;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1036,72745335443;527364;
2;1026;1026;3;1026;0;2;1;0;0;2;0;0;-1;-1;-1;10,2430562973022;159,711764705882;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;22,4476375579834;20;0,529411971569061;0,058823999017477;232832;49,2164916992188;37,7777786254883;45;89,0363845825195;0,44869801402092;58964,1875;72,9952850341797;0,00511300005018711;0;0;0;0;58208;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1635,93659722384;1052676;
2;2050;1026;3;1026;0;2;1;0;0;2;0;0;-1;-1;-1;17,430233001709;159,544444444444;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;25,4696617126465;20;24,2999992370605;2,70000004768372;273920;49,8716278076172;0,823045015335083;45;91,462028503418;1,70583701133728;71799,375;72,0495071411133;0,0194579996168613;0;0;0;0;68480;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2780,89684079488;2103300;
2;2050;2050;3;2050;0;2;1;0;0;2;0;0;-1;-1;-1;30,595588684082;160,702941176471;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;31,4132213592529;20;13,5;1,5;109568;49,7706489562988;1,48148095607758;45;91,8809661865234;2,32468104362488;28637;72,1279449462891;0,0148200001567602;0;0;0;0;27392;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4916,80108855752;4202500;
2;4098;2050;3;2050;0;2;1;0;0;2;0;0;-1;-1;-1;60,6521759033203;160,467647058824;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;27,2548561096191;20;18;2;109568;46,085262298584;1,11111104488373;45;92,4583969116211;9,54626846313477;32956,3125;67,9208297729492;0,175604000687599;0;0;0;0;27392;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9732,71195620368;8400900;
2;4098;4098;3;4098;0;2;1;0;0;2;0;0;-1;-1;-1;284,222229003906;158,2675;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;37,3516960144043;20;18;2;218624;29,5756683349609;1,11111104488373;45;54,6550903320313;1,42425501346588;65765,5625;67,9199066162109;0,0485239997506142;0;0;0;0;54656;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;44983,1416288757;16793604;
2;130;130;3;130;0;2;1;1;1;2;1;1;-1;-1;-1;2,70065999031067;146,661111111111;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;8,45738983154297;20;4,84615421295166;0,538461983203888;11648;11,7502641677856;4,12698411941528;45;21,1826553344727;0,0433779992163181;3012,75;67,5647277832031;2,77080202102661;0;0;0;0;2912;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;396,081794912285;16900;
2;258;130;3;130;0;2;1;1;1;2;1;1;-1;-1;-1;2,81200504302979;145,302941176471;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10,0639057159424;20;12,8414630889893;1,42682898044586;36736;19,1468200683594;1,55745494365692;45;34,7324104309082;0,283695995807648;9424,875;70,4920501708984;2,25129294395447;0;0;0;0;9184;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;408,592603355296;33540;
2;258;258;3;258;0;2;1;1;1;2;1;1;-1;-1;-1;2,8427050113678;145,55;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;13,3272104263306;20;2,7209300994873;0,302325993776321;37152;27,4795570373535;7,35042715072632;45;49,6715812683105;0,222358003258705;9449,25;70,6785736083984;0,678816020488739;0;0;0;0;9288;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;413,755714404583;66564;
2;514;258;3;258;0;2;1;1;1;2;1;1;-1;-1;-1;3,04255294799805;148,44;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;18,0324611663818;20;34;3,77777791023254;46656;36,0864067077637;0,588235020637512;45;65,2767944335938;0,336549997329712;11819,25;72,9783172607422;1,84077894687653;0;0;0;0;11664;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;451,63655960083;132612;
2;514;514;3;514;0;2;1;1;1;2;1;1;-1;-1;-1;3,45822310447693;149,728125;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;24,456449508667;20;8,91262054443359;0,990290999412537;355968;42,4802665710449;2,24400901794434;45;77,5408020019531;1,08264303207397;89758,5;73,1036529541016;2,59167790412903;0;0;0;0;88992;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;517,79326126501;264196;
2;1026;514;3;514;0;2;1;1;1;2;1;1;-1;-1;-1;4,37614679336548;153,938235294118;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;31,9064064025879;20;4,02353000640869;0,447059005498886;587520;46,9471435546875;4,97075986862183;45;85,240608215332;0,742807984352112;148025,875;73,1252975463867;3,24410200119019;0;0;0;0;146880,1875;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;673,656314758694;527364;
2;1026;1026;3;1026;0;2;1;1;1;2;1;1;-1;-1;-1;6,86240291595459;157,95;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;44,7929153442383;20;18;2;369792;42,1347923278809;1,11111104488373;45;80,6120300292969;4,80939388275146;93644,1875;72,9951705932617;27,8253307342529;0;0;0;0;92459,6875;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1083,91654057503;1052676;
2;2050;1026;3;1026;0;2;1;1;1;2;1;1;-1;-1;-1;11,6464376449585;156,694117647059;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;53,862003326416;20;4;0,444444000720978;739584;34,5367202758789;5;45;67,6961669921875;5,59231996536255;193552,5625;72,0912857055664;59,708854675293;0;0;0;0;184921,8125;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1824,92827050826;2103300;
2;2050;2050;3;2050;0;2;1;1;1;2;1;1;-1;-1;-1;20,5707321166992;160,885294117647;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;60,2770385742188;20;9,40909099578857;1,04545497894287;1205248;32,777416229248;2,12560391426086;45;70,1098861694336;11,2060356140137;315640,1875;72,0714416503906;66,1675567626953;0;0;0;0;301356,6875;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3309,52828681048;4202500;
2;4098;2050;3;2050;0;2;1;1;1;2;1;1;-1;-1;-1;38,5321083068848;162,528125;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;66,4922256469727;20;10,2857141494751;1,14285695552826;766976;31,6089782714844;1,94444394111633;45;71,2035522460938;14,4556093215942;230966,375;67,8859405517578;71,7267990112305;0;0;0;0;191932,3125;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6262,55131541491;8400900;
2;4098;4098;3;4098;0;2;1;1;1;2;1;1;-1;-1;-1;73,8928604125977;162,873529411765;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;66,0376052856445;20;26,6416854858398;2,96018695831299;218624;29,8741397857666;0,750702977180481;45;67,3795547485352;13,7775745391846;65771,1875;67,9172668457031;71,9894561767578;0;0;0;0;54702,875;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;12035,1909737306;16793604;
2;130;130;3;130;0;2;1;2;2;2;2;2;-1;-1;-1;2,41346192359924;143,384615384615;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6,69323778152466;20;7,76190519332886;0,862434029579163;42336;18,8178081512451;2,57668709754944;45;33,8720550537109;0;10950,1875;67,5647277832031;0;0;0;0;0;10584;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;346,053309660692;16900;
2;258;130;3;130;0;2;1;2;2;2;2;2;-1;-1;-1;2,46745204925537;144,4125;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10,0927181243896;20;6,89473676681519;0,766081988811493;76608;27,7538890838623;2,90076303482056;45;49,9952201843262;0,0439499989151955;19654,3125;70,4913177490234;0;0;0;0;0;19152;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;356,330919063091;33540;
2;258;258;3;258;0;2;1;2;2;2;2;2;-1;-1;-1;2,44149994850159;146,415789473684;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;12,1758604049683;20;4,63846206665039;0,51538497209549;112320;35,3877601623535;4,31177377700806;45;63,7000122070313;0,00222499994561076;28567,5;70,6780624389648;0;0;0;0;0;28080;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;357,474142459819;66564;
2;514;258;3;258;0;2;1;2;2;2;2;2;-1;-1;-1;2,69033908843994;146,66875;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20,5509967803955;20;4,17073202133179;0,463414996862412;354240;42,5788307189941;4,79532098770142;45;76,7520370483398;0,112580001354218;89738,75;72,9783935546875;0,00464300019666553;0;0;0;0;88560;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;394,588671177626;132612;
2;514;514;3;514;0;2;1;2;2;2;2;2;-1;-1;-1;2,92962288856506;150,233333333333;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;32,286434173584;20;7,25;0,805555999279022;124416;47,1498413085938;2,75862097740173;45;84,8787841796875;0,0106109995394945;31371,75;73,1037673950195;0;0;0;0;0;31104;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;440,127011958758;264196;
2;1026;514;3;514;0;2;1;2;2;2;2;2;-1;-1;-1;3,47722101211548;150,683333333333;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;36,3265190124512;20;9,21093845367432;1,02343797683716;884736;49,6494598388672;2,17133188247681;45;89,4938812255859;0,126969993114471;222775,9375;73,1414031982422;0,0657320022583008;0;0;0;0;221184;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;523,959252842267;527364;
2;1026;1026;3;1026;0;2;1;2;2;2;2;2;-1;-1;-1;4,89655208587646;157,376923076923;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;42,4410591125488;20;55,7999992370605;6,19999980926514;205440;48,719654083252;0,358422994613647;45;89,7906723022461;2,11141610145569;52023,4375;72,9980850219727;10,8764743804932;0;0;0;0;51360,25;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;770,604300961128;1052676;
2;2050;1026;3;1026;0;2;1;2;2;2;2;2;-1;-1;-1;6,56319284439087;161,479166666667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;44,4836349487305;20;15,061224937439;1,67346894741058;1342208;47,525520324707;1,32791304588318;45;91,2433853149414;5,7430272102356;351929,75;72,0399475097656;34,0544700622559;0;0;0;0;335554,875;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1059,81891118487;2103300;
2;2050;2050;3;2050;0;2;1;2;2;2;2;2;-1;-1;-1;10,5057468414307;165,504545454545;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;51,5162925720215;20;8,02173900604248;0,891304016113281;2520064;45,6144676208496;2,49322509765625;45;91,4611511230469;9,47075271606445;659721;72,0854110717773;51,1237640380859;0;0;0;0;630024,75;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1738,74885565151;4202500;
2;4098;2050;3;2050;0;2;1;2;2;2;2;2;-1;-1;-1;18,9241371154785;170,431818181818;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;55,1524124145508;20;5,53846216201782;0,615384995937347;1424384;43,302059173584;3,61111092567444;45;93,295524597168;15,4162073135376;429120,625;67,8751754760742;51,3014488220215;0;0;0;0;356131,9375;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3225,27509611303;8400900;
2;4098;4098;3;4098;0;2;1;2;2;2;2;2;-1;-1;-1;42,2602729797363;169,072727272727;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;51,1731834411621;20;24,75;2,75;874496;42,8693542480469;0,808080971240997;45;92,7434844970703;15,7041254043579;263380,125;67,8840026855469;56,3071098327637;0;0;0;0;218666;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7145,05960797397;16793604;
2;130;130;3;130;0;3;0;0;0;1;0;0;2;0;0;1,82540905475616;157,346428571429;1,10010600090027;20;9;1;164224;3,06974601745605;2,22222208976746;45;5,52811288833618;0,00303800008259714;43060,6875;72,03125;0;0;0;0;0;41056;0;100;8,22783184051514;20;4,92307710647583;0,547008991241455;26208;11,841700553894;4,0625;45;21,5596675872803;0,267571002244949;6903;67,3130187988281;0;0;0;0;0;6552;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;287,22159544783;16900;
2;258;130;3;130;0;3;0;0;0;1;0;0;2;0;0;2,55808711051941;160,192857142857;1,49286901950836;20;9;1;224768;3,13956594467163;2,22222208976746;45;5,80853891372681;0,170727998018265;58441,875;72,265625;7,50000035623088E-05;0;0;0;0;56192;0;100;8,81178092956543;20;3,6986300945282;0,410959005355835;16352;12,2991638183594;5,4074068069458;45;22,2649688720703;0,136280000209808;4270,5;70,1098403930664;0,0203549992293119;0;0;0;0;4088;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;409,78728305442;33540;
2;258;258;3;258;0;3;0;0;0;1;0;0;2;0;0;2,67368388175964;158,271428571429;1,51769304275513;20;9;1;410400;5,5431489944458;2,22222208976746;45;10,1322345733643;0,178995996713638;105165;72,6666641235352;4,99999987368938E-06;0;0;0;0;102600;0;100;10,7531414031982;20;30,8793106079102;3,43103504180908;27840;20,7695808410645;0,647683024406433;45;37,530647277832;0,151958003640175;7134;70,5168533325195;0,0042429999448359;0;0;0;0;6960;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;423,167767514501;66564;
2;514;258;3;258;0;3;0;0;0;1;0;0;2;0;0;2,92339992523193;160,671875;1,54930603504181;20;9;1;914880;10,0666942596436;2,22222208976746;45;18,3691806793213;0,280319005250931;233485;72,7777786254883;0,0960920006036758;0;0;0;0;228720;0;100;13,4018688201904;20;6,53999996185303;0,726666986942291;144000;29,6107730865479;3,05810403823853;45;53,6611213684082;0,374980002641678;36750;72,7777786254883;0,00447200005874038;0;0;0;0;36000;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;469,708147361875;132612;
2;514;514;3;514;0;3;0;0;0;1;0;0;2;0;0;3,65341806411743;159,596428571429;1,47502398490906;20;9;1;1207680;16,7321281433105;2,22222208976746;45;30,426643371582;0,352293998003006;305654,6875;73,0034713745117;0,10097199678421;0;0;0;0;301920;0;100;16,2959842681885;20;28,3999996185303;3,15555500984192;83520;37,3434600830078;0,70422500371933;45;67,6703109741211;0,458521991968155;21144,375;72,9956665039063;0,0106189996004105;0;0;0;0;20880;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;583,072475111484;264196;
2;1026;514;3;514;0;3;0;0;0;1;0;0;2;0;0;5,50197601318359;161,6;1,37888598442078;20;9;1;1943040;23,602560043335;2,22222208976746;45;46,9939804077148;4,72933721542358;490788,375;73,0572891235352;0,0960099995136261;0;0;0;0;485760;0;100;19,0562515258789;20;180;20;14848;44,1441650390625;0,111111000180244;45;79,6848526000977;0,243791997432709;3756,3125;73,0149993896484;0,007060999982059;0;0;0;0;3712;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;889,119323730469;527364;
2;1026;1026;3;1026;0;3;0;0;0;1;0;0;2;0;0;8,11965847015381;160,141176470588;1,41058301925659;20;9;1;2650752;31,0285186767578;2,22222208976746;45;61,180606842041;5,53511095046997;666812,25;73,1673736572266;0,0609240010380745;0;0;0;0;662688;0;100;19,3541069030762;20;4,6875;0,520833015441895;356352;47,7308044433594;4,26666688919067;45;86,1626510620117;0,248513996601105;89724,5625;73,1427917480469;0,000536000006832182;0;0;0;0;89088;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1300,29165994981;1052676;
2;2050;1026;3;1026;0;3;0;0;0;1;0;0;2;0;0;13,8479528427124;162,760714285714;1,5903879404068;20;9;1;2582784;30,5730133056641;2,22222208976746;45;77,7989044189453;22,949649810791;649073,25;73,1938552856445;0,0125799998641014;0;0;0;0;645696;0;100;24,5368251800537;20;51,75;5,75;59392;49,4143486022949;0,386473000049591;45;90,730598449707;1,79972696304321;15479,4375;72,2046508789063;0,129272997379303;0;0;0;0;14848;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2253,90269607476;2103300;
2;2050;2050;3;2050;0;3;0;0;0;1;0;0;2;0;0;24,8611106872559;165,4875;1,64213895797729;20;9;1;3234816;33,5307846069336;2,22222208976746;45;84,5647659301758;24,4021911621094;811229,3125;73,2500610351563;0,00479299994185567;0;0;0;0;808704;0;100;23,2652359008789;20;6;0,666666984558105;178176;48,9649047851563;3,33333301544189;45;92,3329162597656;4,2689471244812;46708,25;72,0469589233398;0,0874420031905174;0;0;0;0;44544;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4114,20305485725;4202500;
2;4098;2050;3;2050;0;3;0;0;0;1;0;0;2;0;0;47,2727279663086;163,74375;2,09379696846008;20;9;1;3294720;28,8153629302979;2,22222208976746;45;86,9814834594727;35,4859199523926;826540,5625;73,24072265625;0,00146900000981987;0;0;0;0;823680;0;100;22,6368751525879;20;10,5;1,16666698455811;356352;48,9338226318359;1,90476202964783;45;92,9481811523438;4,91211605072021;107389,75;67,8661270141602;0,600889980792999;0;0;0;0;89088;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7740,61374993324;8400900;
2;4098;4098;3;4098;0;3;0;0;0;1;0;0;2;0;0;90,7931060791016;166,0125;11,8825283050537;20;9;1;3459584;5,33689117431641;2,22222208976746;45;16,4332180023193;6,85565519332886;869900,3125;73,1817474365234;9,99999997475243E-07;0;0;0;0;864896;0;100;38,9598960876465;20;9;1;596480;30,3170013427734;2,22222208976746;45;59,2729415893555;4,71956586837769;179587,3125;67,8956756591797;0,0222720000892878;0;0;0;0;149120;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;15072,7905229568;16793604;
2;130;130;3;130;0;3;0;1;1;1;1;1;2;1;1;2,46882510185242;158,9;2,44421911239624;20;9;1;106752;0,993272006511688;2,22222208976746;45;14,9044141769409;13,5039319992065;27991,125;72,03125;0,0453100018203259;0;0;0;0;26688;0;100;8,36424255371094;20;9,45918369293213;1,05102002620697;10976;6,77322912216187;2,11434698104858;45;12,2294082641602;0,0440840013325214;2891;67,3130187988281;1,05442202091217;0;0;0;0;2744;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;392,296308684349;16900;
2;258;130;3;130;0;3;0;1;1;1;1;1;2;1;1;2,57616710662842;155,430769230769;3,55973601341248;20;9;1;208384;1,31760203838348;2,22222208976746;45;23,3574829101563;21,297025680542;54181,875;72,265625;21,220703125;0;0;0;0;52096;0;100;9,07396793365479;20;10,0588235855103;1,11764705181122;34272;11,9380369186401;1,9883040189743;45;21,7603492736816;0,27870899438858;8950,5;70,1075210571289;1,9100569486618;0;0;0;0;8568;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;400,41563505026;33540;
2;258;258;3;258;0;3;0;1;1;1;1;1;2;1;1;2,64322090148926;158,8125;5,74398183822632;20;9;1;470880;1,4728889465332;2,22222208976746;45;27,2363777160645;24,8225917816162;120663;72,6666641235352;50,1651229858398;0;0;0;0;117720,25;0;100;11,5542993545532;20;10,0337839126587;1,11486494541168;71040;19,4779949188232;1,99326598644257;45;35,7720336914063;0,732977986335754;18204;70,516975402832;11,4410104751587;0;0;0;0;17761,625;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;419,776519417763;66564;
2;514;258;3;258;0;3;0;1;1;1;1;1;2;1;1;2,81486105918884;157,542857142857;9,9967098236084;20;9;1;762240;1,60664594173431;2,22222208976746;45;24,640510559082;22,309024810791;194530;72,7777786254883;71,5299911499023;0;0;0;0;190587,375;0;100;17,3198261260986;20;1,3695650100708;0,15217399597168;44160;24,6174507141113;14,6031742095947;45;45,5435829162598;1,27839601039886;11270;72,7777786254883;35,7288208007813;0;0;0;0;11042,8125;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;443,461253724779;132612;
2;514;514;3;514;0;3;0;1;1;1;1;1;2;1;1;3,14206409454346;161,890625;16,872594833374;20;9;1;1729920;1,6975519657135;2,22222208976746;45;18,2500553131104;15,49778175354;437829,6875;73,0034713745117;85,2604598999023;0;0;0;0;432573,5;0;100;24,2389678955078;20;4,24528312683105;0,471697986125946;196736;29,0331878662109;4,71111106872559;45;53,3404350280762;1,09879302978516;49806,75;72,9956893920898;56,2583045959473;0;0;0;0;49194,875;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;508,670720055699;264196;
2;1026;514;3;514;0;3;0;1;1;1;1;1;2;1;1;4,389967918396;160,911764705882;22,7758140563965;20;9;1;2373120;1,79168295860291;2,22222208976746;45;15,7007846832275;12,7013158798218;599421,375;73,0572891235352;92,2178726196289;0;0;0;0;593475,875;0;100;33,1485824584961;20;117;13;33408;30,1602325439453;0,17093999683857;45;54,6562271118164;0,389043986797333;8446,8125;73,0306091308594;67,5627746582031;0;0;0;0;8354,375;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;706,397484751309;527364;
